03-10-2015 12-56-59
Fiber utilization

Fiber	Requests	SimTime	Utilization(%)
6 8	1000	1735.9156899232012	0.25	0.25
12 5	1000	1735.9156899232012	0.26	0.26
12 4	1000	1735.9156899232012	0.29	0.29
8 6	1000	1735.9156899232012	0.4	0.4
6 11	1000	1735.9156899232012	0.48	0.48
5 11	1000	1735.9156899232012	0.23	0.23
11 5	1000	1735.9156899232012	0.13	0.13
5 12	1000	1735.9156899232012	0.14	0.14
13 7	1000	1735.9156899232012	0.31	0.31
10 11	1000	1776.7197059426767	0.04	0.04
11 9	1000	1776.7197059426767	0.27	0.27
2 12	1000	1776.7197059426767	0.2	0.2
14 1	1000	1776.7197059426767	0.44	0.44
13 1	1000	1776.7197059426767	0.2	0.2
1 14	1000	1776.7197059426767	0.14	0.14
11 10	1000	1776.7197059426767	0.17	0.17
1 13	1000	1776.7197059426767	0.43	0.43
2 1	1000	1776.7197059426767	0.16	0.16
1 2	1000	1776.7197059426767	0.07	0.07
9 11	1000	1776.7197059426767	0.23	0.23
3 13	1000	1776.7197059426767	0.19	0.19
12 3	1000	1776.7197059426767	0.2	0.2
8 3	1000	1776.7197059426767	0.13	0.13
3 12	1000	1776.7197059426767	0.15	0.15
3 8	1000	1776.7197059426767	0.22	0.22
14 2	1000	1776.7197059426767	0.1	0.1
12 2	1000	1776.7197059426767	0.13	0.13
2 14	1000	1776.7197059426767	0.07	0.07
9 4	1000	1776.7197059426767	0.13	0.13
13 3	1000	1776.7197059426767	0.19	0.19
4 9	1000	1776.7197059426767	0.19	0.19
4 12	1000	1776.7197059426767	0.16	0.16
10 4	1000	1776.7197059426767	0.07	0.07
4 10	1000	1776.7197059426767	0.07	0.07
9 7	1000	1776.7197059426767	0.13	0.13
7 10	1000	1776.7197059426767	0.08	0.08
10 7	1000	1776.7197059426767	0.07	0.07
7 13	1000	1776.7197059426767	0.16	0.16
6 14	1000	1776.7197059426767	0.27	0.27
11 6	1000	1776.7197059426767	0.26	0.26
7 9	1000	1776.7197059426767	0.28	0.28
14 6	1000	1776.7197059426767	0.14	0.14
6 8	1000	1776.7197059426767	0.21	0.21
12 5	1000	1776.7197059426767	0.12	0.12
12 4	1000	1776.7197059426767	0.21	0.21
8 6	1000	1776.7197059426767	0.24	0.24
6 11	1000	1776.7197059426767	0.38	0.38
5 11	1000	1776.7197059426767	0.21	0.21
11 5	1000	1776.7197059426767	0.2	0.2
5 12	1000	1776.7197059426767	0.05	0.05
13 7	1000	1776.7197059426767	0.39	0.39
10 11	1000	1815.8767006511405	0.1	0.1
11 9	1000	1815.8767006511405	0.19	0.19
2 12	1000	1815.8767006511405	0.13	0.13
14 1	1000	1815.8767006511405	0.17	0.17
13 1	1000	1815.8767006511405	0.19	0.19
1 14	1000	1815.8767006511405	0.18	0.18
11 10	1000	1815.8767006511405	0.07	0.07
1 13	1000	1815.8767006511405	0.24	0.24
2 1	1000	1815.8767006511405	0.11	0.11
1 2	1000	1815.8767006511405	0.1	0.1
9 11	1000	1815.8767006511405	0.29	0.29
3 13	1000	1815.8767006511405	0.2	0.2
12 3	1000	1815.8767006511405	0.21	0.21
8 3	1000	1815.8767006511405	0.3	0.3
3 12	1000	1815.8767006511405	0.22	0.22
3 8	1000	1815.8767006511405	0.19	0.19
14 2	1000	1815.8767006511405	0.03	0.03
12 2	1000	1815.8767006511405	0.31	0.31
2 14	1000	1815.8767006511405	0.12	0.12
9 4	1000	1815.8767006511405	0.16	0.16
13 3	1000	1815.8767006511405	0.18	0.18
4 9	1000	1815.8767006511405	0.12	0.12
4 12	1000	1815.8767006511405	0.3	0.3
10 4	1000	1815.8767006511405	0.07	0.07
4 10	1000	1815.8767006511405	0.05	0.05
9 7	1000	1815.8767006511405	0.21	0.21
7 10	1000	1815.8767006511405	0.07	0.07
10 7	1000	1815.8767006511405	0.15	0.15
7 13	1000	1815.8767006511405	0.22	0.22
6 14	1000	1815.8767006511405	0.31	0.31
11 6	1000	1815.8767006511405	0.44	0.44
7 9	1000	1815.8767006511405	0.37	0.37
14 6	1000	1815.8767006511405	0.24	0.24
6 8	1000	1815.8767006511405	0.22	0.22
12 5	1000	1815.8767006511405	0.11	0.11
12 4	1000	1815.8767006511405	0.18	0.18
8 6	1000	1815.8767006511405	0.22	0.22
6 11	1000	1815.8767006511405	0.25	0.25
5 11	1000	1815.8767006511405	0.16	0.16
11 5	1000	1815.8767006511405	0.2	0.2
5 12	1000	1815.8767006511405	0.09	0.09
13 7	1000	1815.8767006511405	0.38	0.38
10 11	1000	1856.0064409576214	0.17	0.17
11 9	1000	1856.0064409576214	0.35	0.35
2 12	1000	1856.0064409576214	0.16	0.16
14 1	1000	1856.0064409576214	0.17	0.17
13 1	1000	1856.0064409576214	0.15	0.15
1 14	1000	1856.0064409576214	0.13	0.13
11 10	1000	1856.0064409576214	0.15	0.15
1 13	1000	1856.0064409576214	0.21	0.21
2 1	1000	1856.0064409576214	0.15	0.15
1 2	1000	1856.0064409576214	0.13	0.13
9 11	1000	1856.0064409576214	0.34	0.34
3 13	1000	1856.0064409576214	0.23	0.23
12 3	1000	1856.0064409576214	0.12	0.12
8 3	1000	1856.0064409576214	0.25	0.25
3 12	1000	1856.0064409576214	0.11	0.11
3 8	1000	1856.0064409576214	0.19	0.19
14 2	1000	1856.0064409576214	0.13	0.13
12 2	1000	1856.0064409576214	0.29	0.29
2 14	1000	1856.0064409576214	0.11	0.11
9 4	1000	1856.0064409576214	0.09	0.09
13 3	1000	1856.0064409576214	0.28	0.28
4 9	1000	1856.0064409576214	0.28	0.28
4 12	1000	1856.0064409576214	0.26	0.26
10 4	1000	1856.0064409576214	0.06	0.06
4 10	1000	1856.0064409576214	0.12	0.12
9 7	1000	1856.0064409576214	0.39	0.39
7 10	1000	1856.0064409576214	0.12	0.12
10 7	1000	1856.0064409576214	0.09	0.09
7 13	1000	1856.0064409576214	0.23	0.23
6 14	1000	1856.0064409576214	0.4	0.4
11 6	1000	1856.0064409576214	0.62	0.62
7 9	1000	1856.0064409576214	0.28	0.28
14 6	1000	1856.0064409576214	0.14	0.14
6 8	1000	1856.0064409576214	0.23	0.23
12 5	1000	1856.0064409576214	0.17	0.17
12 4	1000	1856.0064409576214	0.29	0.29
8 6	1000	1856.0064409576214	0.13	0.13
6 11	1000	1856.0064409576214	0.4	0.4
5 11	1000	1856.0064409576214	0.32	0.32
11 5	1000	1856.0064409576214	0.23	0.23
5 12	1000	1856.0064409576214	0.23	0.23
13 7	1000	1856.0064409576214	0.32	0.32
10 11	1000	1896.302698954551	0.09	0.09
11 9	1000	1896.302698954551	0.18	0.18
2 12	1000	1896.302698954551	0.18	0.18
14 1	1000	1896.302698954551	0.23	0.23
13 1	1000	1896.302698954551	0.36	0.36
1 14	1000	1896.302698954551	0.27	0.27
11 10	1000	1896.302698954551	0.13	0.13
1 13	1000	1896.302698954551	0.18	0.18
2 1	1000	1896.302698954551	0.1	0.1
1 2	1000	1896.302698954551	0.13	0.13
9 11	1000	1896.302698954551	0.2	0.2
3 13	1000	1896.302698954551	0.16	0.16
12 3	1000	1896.302698954551	0.41	0.41
8 3	1000	1896.302698954551	0.23	0.23
3 12	1000	1896.302698954551	0.19	0.19
3 8	1000	1896.302698954551	0.22	0.22
14 2	1000	1896.302698954551	0.0	0.0
12 2	1000	1896.302698954551	0.21	0.21
2 14	1000	1896.302698954551	0.16	0.16
9 4	1000	1896.302698954551	0.28	0.28
13 3	1000	1896.302698954551	0.23	0.23
4 9	1000	1896.302698954551	0.21	0.21
4 12	1000	1896.302698954551	0.48	0.48
10 4	1000	1896.302698954551	0.1	0.1
4 10	1000	1896.302698954551	0.08	0.08
9 7	1000	1896.302698954551	0.2	0.2
7 10	1000	1896.302698954551	0.09	0.09
10 7	1000	1896.302698954551	0.08	0.08
7 13	1000	1896.302698954551	0.38	0.38
6 14	1000	1896.302698954551	0.21	0.21
11 6	1000	1896.302698954551	0.38	0.38
7 9	1000	1896.302698954551	0.16	0.16
14 6	1000	1896.302698954551	0.35	0.35
6 8	1000	1896.302698954551	0.2	0.2
12 5	1000	1896.302698954551	0.2	0.2
12 4	1000	1896.302698954551	0.24	0.24
8 6	1000	1896.302698954551	0.25	0.25
6 11	1000	1896.302698954551	0.51	0.51
5 11	1000	1896.302698954551	0.12	0.12
11 5	1000	1896.302698954551	0.22	0.22
5 12	1000	1896.302698954551	0.09	0.09
13 7	1000	1896.302698954551	0.28	0.28
10 11	1000	1936.351573346431	0.06	0.06
11 9	1000	1936.351573346431	0.26	0.26
2 12	1000	1936.351573346431	0.24	0.24
14 1	1000	1936.351573346431	0.06	0.06
13 1	1000	1936.351573346431	0.2	0.2
1 14	1000	1936.351573346431	0.13	0.13
11 10	1000	1936.351573346431	0.13	0.13
1 13	1000	1936.351573346431	0.13	0.13
2 1	1000	1936.351573346431	0.2	0.2
1 2	1000	1936.351573346431	0.1	0.1
9 11	1000	1936.351573346431	0.3	0.3
3 13	1000	1936.351573346431	0.23	0.23
12 3	1000	1936.351573346431	0.28	0.28
8 3	1000	1936.351573346431	0.2	0.2
3 12	1000	1936.351573346431	0.14	0.14
3 8	1000	1936.351573346431	0.13	0.13
14 2	1000	1936.351573346431	0.07	0.07
12 2	1000	1936.351573346431	0.33	0.33
2 14	1000	1936.351573346431	0.14	0.14
9 4	1000	1936.351573346431	0.09	0.09
13 3	1000	1936.351573346431	0.29	0.29
4 9	1000	1936.351573346431	0.25	0.25
4 12	1000	1936.351573346431	0.27	0.27
10 4	1000	1936.351573346431	0.13	0.13
4 10	1000	1936.351573346431	0.06	0.06
9 7	1000	1936.351573346431	0.25	0.25
7 10	1000	1936.351573346431	0.15	0.15
10 7	1000	1936.351573346431	0.07	0.07
7 13	1000	1936.351573346431	0.39	0.39
6 14	1000	1936.351573346431	0.23	0.23
11 6	1000	1936.351573346431	0.41	0.41
7 9	1000	1936.351573346431	0.14	0.14
14 6	1000	1936.351573346431	0.25	0.25
6 8	1000	1936.351573346431	0.24	0.24
12 5	1000	1936.351573346431	0.16	0.16
12 4	1000	1936.351573346431	0.28	0.28
8 6	1000	1936.351573346431	0.16	0.16
6 11	1000	1936.351573346431	0.38	0.38
5 11	1000	1936.351573346431	0.13	0.13
11 5	1000	1936.351573346431	0.18	0.18
5 12	1000	1936.351573346431	0.39	0.39
13 7	1000	1936.351573346431	0.28	0.28
10 11	1000	1977.998504878064	0.08	0.08
11 9	1000	1977.998504878064	0.26	0.26
2 12	1000	1977.998504878064	0.24	0.24
14 1	1000	1977.998504878064	0.08	0.08
13 1	1000	1977.998504878064	0.16	0.16
1 14	1000	1977.998504878064	0.18	0.18
11 10	1000	1977.998504878064	0.07	0.07
1 13	1000	1977.998504878064	0.11	0.11
2 1	1000	1977.998504878064	0.11	0.11
1 2	1000	1977.998504878064	0.19	0.19
9 11	1000	1977.998504878064	0.24	0.24
3 13	1000	1977.998504878064	0.2	0.2
12 3	1000	1977.998504878064	0.21	0.21
8 3	1000	1977.998504878064	0.12	0.12
3 12	1000	1977.998504878064	0.11	0.11
3 8	1000	1977.998504878064	0.18	0.18
14 2	1000	1977.998504878064	0.13	0.13
12 2	1000	1977.998504878064	0.19	0.19
2 14	1000	1977.998504878064	0.08	0.08
9 4	1000	1977.998504878064	0.16	0.16
13 3	1000	1977.998504878064	0.2	0.2
4 9	1000	1977.998504878064	0.14	0.14
4 12	1000	1977.998504878064	0.32	0.32
10 4	1000	1977.998504878064	0.12	0.12
4 10	1000	1977.998504878064	0.07	0.07
9 7	1000	1977.998504878064	0.22	0.22
7 10	1000	1977.998504878064	0.06	0.06
10 7	1000	1977.998504878064	0.11	0.11
7 13	1000	1977.998504878064	0.24	0.24
6 14	1000	1977.998504878064	0.2	0.2
11 6	1000	1977.998504878064	0.24	0.24
7 9	1000	1977.998504878064	0.18	0.18
14 6	1000	1977.998504878064	0.32	0.32
6 8	1000	1977.998504878064	0.17	0.17
12 5	1000	1977.998504878064	0.12	0.12
12 4	1000	1977.998504878064	0.21	0.21
8 6	1000	1977.998504878064	0.16	0.16
6 11	1000	1977.998504878064	0.48	0.48
5 11	1000	1977.998504878064	0.17	0.17
11 5	1000	1977.998504878064	0.24	0.24
5 12	1000	1977.998504878064	0.04	0.04
13 7	1000	1977.998504878064	0.25	0.25
10 11	1000	2015.915824961756	0.09	0.09
11 9	1000	2015.915824961756	0.27	0.27
2 12	1000	2015.915824961756	0.43	0.43
14 1	1000	2015.915824961756	0.13	0.13
13 1	1000	2015.915824961756	0.2	0.2
1 14	1000	2015.915824961756	0.15	0.15
11 10	1000	2015.915824961756	0.13	0.13
1 13	1000	2015.915824961756	0.33	0.33
2 1	1000	2015.915824961756	0.09	0.09
1 2	1000	2015.915824961756	0.27	0.27
9 11	1000	2015.915824961756	0.24	0.24
3 13	1000	2015.915824961756	0.1	0.1
12 3	1000	2015.915824961756	0.2	0.2
8 3	1000	2015.915824961756	0.27	0.27
3 12	1000	2015.915824961756	0.17	0.17
3 8	1000	2015.915824961756	0.12	0.12
14 2	1000	2015.915824961756	0.12	0.12
12 2	1000	2015.915824961756	0.23	0.23
2 14	1000	2015.915824961756	0.11	0.11
9 4	1000	2015.915824961756	0.28	0.28
13 3	1000	2015.915824961756	0.1	0.1
4 9	1000	2015.915824961756	0.1	0.1
4 12	1000	2015.915824961756	0.22	0.22
10 4	1000	2015.915824961756	0.06	0.06
4 10	1000	2015.915824961756	0.2	0.2
9 7	1000	2015.915824961756	0.25	0.25
7 10	1000	2015.915824961756	0.17	0.17
10 7	1000	2015.915824961756	0.01	0.01
7 13	1000	2015.915824961756	0.24	0.24
6 14	1000	2015.915824961756	0.26	0.26
11 6	1000	2015.915824961756	0.37	0.37
7 9	1000	2015.915824961756	0.21	0.21
14 6	1000	2015.915824961756	0.33	0.33
6 8	1000	2015.915824961756	0.28	0.28
12 5	1000	2015.915824961756	0.15	0.15
12 4	1000	2015.915824961756	0.32	0.32
8 6	1000	2015.915824961756	0.23	0.23
6 11	1000	2015.915824961756	0.5	0.5
5 11	1000	2015.915824961756	0.07	0.07
11 5	1000	2015.915824961756	0.25	0.25
5 12	1000	2015.915824961756	0.18	0.18
13 7	1000	2015.915824961756	0.3	0.3
10 11	1000	2052.6330107384465	0.18	0.18
11 9	1000	2052.6330107384465	0.28	0.28
2 12	1000	2052.6330107384465	0.2	0.2
14 1	1000	2052.6330107384465	0.19	0.19
13 1	1000	2052.6330107384465	0.28	0.28
1 14	1000	2052.6330107384465	0.14	0.14
11 10	1000	2052.6330107384465	0.1	0.1
1 13	1000	2052.6330107384465	0.29	0.29
2 1	1000	2052.6330107384465	0.21	0.21
1 2	1000	2052.6330107384465	0.23	0.23
9 11	1000	2052.6330107384465	0.18	0.18
3 13	1000	2052.6330107384465	0.23	0.23
12 3	1000	2052.6330107384465	0.34	0.34
8 3	1000	2052.6330107384465	0.18	0.18
3 12	1000	2052.6330107384465	0.18	0.18
3 8	1000	2052.6330107384465	0.14	0.14
14 2	1000	2052.6330107384465	0.08	0.08
12 2	1000	2052.6330107384465	0.24	0.24
2 14	1000	2052.6330107384465	0.17	0.17
9 4	1000	2052.6330107384465	0.18	0.18
13 3	1000	2052.6330107384465	0.25	0.25
4 9	1000	2052.6330107384465	0.18	0.18
4 12	1000	2052.6330107384465	0.33	0.33
10 4	1000	2052.6330107384465	0.14	0.14
4 10	1000	2052.6330107384465	0.15	0.15
9 7	1000	2052.6330107384465	0.21	0.21
7 10	1000	2052.6330107384465	0.08	0.08
10 7	1000	2052.6330107384465	0.08	0.08
7 13	1000	2052.6330107384465	0.27	0.27
6 14	1000	2052.6330107384465	0.41	0.41
11 6	1000	2052.6330107384465	0.53	0.53
7 9	1000	2052.6330107384465	0.29	0.29
14 6	1000	2052.6330107384465	0.26	0.26
6 8	1000	2052.6330107384465	0.16	0.16
12 5	1000	2052.6330107384465	0.12	0.12
12 4	1000	2052.6330107384465	0.26	0.26
8 6	1000	2052.6330107384465	0.39	0.39
6 11	1000	2052.6330107384465	0.55	0.55
5 11	1000	2052.6330107384465	0.12	0.12
11 5	1000	2052.6330107384465	0.2	0.2
5 12	1000	2052.6330107384465	0.25	0.25
13 7	1000	2052.6330107384465	0.35	0.35
10 11	1000	2093.6760841758014	0.05	0.05
11 9	1000	2093.6760841758014	0.23	0.23
2 12	1000	2093.6760841758014	0.24	0.24
14 1	1000	2093.6760841758014	0.22	0.22
13 1	1000	2093.6760841758014	0.29	0.29
1 14	1000	2093.6760841758014	0.1	0.1
11 10	1000	2093.6760841758014	0.1	0.1
1 13	1000	2093.6760841758014	0.44	0.44
2 1	1000	2093.6760841758014	0.21	0.21
1 2	1000	2093.6760841758014	0.14	0.14
9 11	1000	2093.6760841758014	0.38	0.38
3 13	1000	2093.6760841758014	0.15	0.15
12 3	1000	2093.6760841758014	0.13	0.13
8 3	1000	2093.6760841758014	0.16	0.16
3 12	1000	2093.6760841758014	0.3	0.3
3 8	1000	2093.6760841758014	0.09	0.09
14 2	1000	2093.6760841758014	0.14	0.14
12 2	1000	2093.6760841758014	0.32	0.32
2 14	1000	2093.6760841758014	0.08	0.08
9 4	1000	2093.6760841758014	0.07	0.07
13 3	1000	2093.6760841758014	0.35	0.35
4 9	1000	2093.6760841758014	0.12	0.12
4 12	1000	2093.6760841758014	0.21	0.21
10 4	1000	2093.6760841758014	0.1	0.1
4 10	1000	2093.6760841758014	0.2	0.2
9 7	1000	2093.6760841758014	0.27	0.27
7 10	1000	2093.6760841758014	0.16	0.16
10 7	1000	2093.6760841758014	0.08	0.08
7 13	1000	2093.6760841758014	0.37	0.37
6 14	1000	2093.6760841758014	0.38	0.38
11 6	1000	2093.6760841758014	0.53	0.53
7 9	1000	2093.6760841758014	0.16	0.16
14 6	1000	2093.6760841758014	0.35	0.35
6 8	1000	2093.6760841758014	0.32	0.32
12 5	1000	2093.6760841758014	0.23	0.23
12 4	1000	2093.6760841758014	0.45	0.45
8 6	1000	2093.6760841758014	0.16	0.16
6 11	1000	2093.6760841758014	0.31	0.31
5 11	1000	2093.6760841758014	0.34	0.34
11 5	1000	2093.6760841758014	0.21	0.21
5 12	1000	2093.6760841758014	0.19	0.19
13 7	1000	2093.6760841758014	0.33	0.33
10 11	1000	2135.224454157439	0.14	0.14
11 9	1000	2135.224454157439	0.26	0.26
2 12	1000	2135.224454157439	0.24	0.24
14 1	1000	2135.224454157439	0.22	0.22
13 1	1000	2135.224454157439	0.25	0.25
1 14	1000	2135.224454157439	0.18	0.18
11 10	1000	2135.224454157439	0.02	0.02
1 13	1000	2135.224454157439	0.2	0.2
2 1	1000	2135.224454157439	0.08	0.08
1 2	1000	2135.224454157439	0.12	0.12
9 11	1000	2135.224454157439	0.2	0.2
3 13	1000	2135.224454157439	0.18	0.18
12 3	1000	2135.224454157439	0.22	0.22
8 3	1000	2135.224454157439	0.14	0.14
3 12	1000	2135.224454157439	0.2	0.2
3 8	1000	2135.224454157439	0.16	0.16
14 2	1000	2135.224454157439	0.09	0.09
12 2	1000	2135.224454157439	0.14	0.14
2 14	1000	2135.224454157439	0.22	0.22
9 4	1000	2135.224454157439	0.21	0.21
13 3	1000	2135.224454157439	0.29	0.29
4 9	1000	2135.224454157439	0.2	0.2
4 12	1000	2135.224454157439	0.28	0.28
10 4	1000	2135.224454157439	0.08	0.08
4 10	1000	2135.224454157439	0.15	0.15
9 7	1000	2135.224454157439	0.28	0.28
7 10	1000	2135.224454157439	0.09	0.09
10 7	1000	2135.224454157439	0.01	0.01
7 13	1000	2135.224454157439	0.28	0.28
6 14	1000	2135.224454157439	0.42	0.42
11 6	1000	2135.224454157439	0.42	0.42
7 9	1000	2135.224454157439	0.09	0.09
14 6	1000	2135.224454157439	0.27	0.27
6 8	1000	2135.224454157439	0.32	0.32
12 5	1000	2135.224454157439	0.1	0.1
12 4	1000	2135.224454157439	0.27	0.27
8 6	1000	2135.224454157439	0.19	0.19
6 11	1000	2135.224454157439	0.2	0.2
5 11	1000	2135.224454157439	0.24	0.24
11 5	1000	2135.224454157439	0.16	0.16
5 12	1000	2135.224454157439	0.2	0.2
13 7	1000	2135.224454157439	0.15	0.15
10 11	1000	2175.657173451861	0.18	0.18
11 9	1000	2175.657173451861	0.23	0.23
2 12	1000	2175.657173451861	0.15	0.15
14 1	1000	2175.657173451861	0.07	0.07
13 1	1000	2175.657173451861	0.19	0.19
1 14	1000	2175.657173451861	0.13	0.13
11 10	1000	2175.657173451861	0.07	0.07
1 13	1000	2175.657173451861	0.1	0.1
2 1	1000	2175.657173451861	0.07	0.07
1 2	1000	2175.657173451861	0.07	0.07
9 11	1000	2175.657173451861	0.22	0.22
3 13	1000	2175.657173451861	0.15	0.15
12 3	1000	2175.657173451861	0.12	0.12
8 3	1000	2175.657173451861	0.17	0.17
3 12	1000	2175.657173451861	0.16	0.16
3 8	1000	2175.657173451861	0.15	0.15
14 2	1000	2175.657173451861	0.19	0.19
12 2	1000	2175.657173451861	0.25	0.25
2 14	1000	2175.657173451861	0.13	0.13
9 4	1000	2175.657173451861	0.15	0.15
13 3	1000	2175.657173451861	0.11	0.11
4 9	1000	2175.657173451861	0.21	0.21
4 12	1000	2175.657173451861	0.22	0.22
10 4	1000	2175.657173451861	0.13	0.13
4 10	1000	2175.657173451861	0.04	0.04
9 7	1000	2175.657173451861	0.34	0.34
7 10	1000	2175.657173451861	0.03	0.03
10 7	1000	2175.657173451861	0.18	0.18
7 13	1000	2175.657173451861	0.42	0.42
6 14	1000	2175.657173451861	0.24	0.24
11 6	1000	2175.657173451861	0.47	0.47
7 9	1000	2175.657173451861	0.25	0.25
14 6	1000	2175.657173451861	0.28	0.28
6 8	1000	2175.657173451861	0.35	0.35
12 5	1000	2175.657173451861	0.16	0.16
12 4	1000	2175.657173451861	0.22	0.22
8 6	1000	2175.657173451861	0.11	0.11
6 11	1000	2175.657173451861	0.23	0.23
5 11	1000	2175.657173451861	0.2	0.2
11 5	1000	2175.657173451861	0.05	0.05
5 12	1000	2175.657173451861	0.14	0.14
13 7	1000	2175.657173451861	0.24	0.24
10 11	1000	2214.078357606855	0.04	0.04
11 9	1000	2214.078357606855	0.26	0.26
2 12	1000	2214.078357606855	0.39	0.39
14 1	1000	2214.078357606855	0.19	0.19
13 1	1000	2214.078357606855	0.24	0.24
1 14	1000	2214.078357606855	0.19	0.19
11 10	1000	2214.078357606855	0.07	0.07
1 13	1000	2214.078357606855	0.35	0.35
2 1	1000	2214.078357606855	0.21	0.21
1 2	1000	2214.078357606855	0.22	0.22
9 11	1000	2214.078357606855	0.25	0.25
3 13	1000	2214.078357606855	0.3	0.3
12 3	1000	2214.078357606855	0.2	0.2
8 3	1000	2214.078357606855	0.33	0.33
3 12	1000	2214.078357606855	0.26	0.26
3 8	1000	2214.078357606855	0.11	0.11
14 2	1000	2214.078357606855	0.19	0.19
12 2	1000	2214.078357606855	0.14	0.14
2 14	1000	2214.078357606855	0.16	0.16
9 4	1000	2214.078357606855	0.08	0.08
13 3	1000	2214.078357606855	0.14	0.14
4 9	1000	2214.078357606855	0.16	0.16
4 12	1000	2214.078357606855	0.09	0.09
10 4	1000	2214.078357606855	0.03	0.03
4 10	1000	2214.078357606855	0.05	0.05
9 7	1000	2214.078357606855	0.19	0.19
7 10	1000	2214.078357606855	0.22	0.22
10 7	1000	2214.078357606855	0.08	0.08
7 13	1000	2214.078357606855	0.22	0.22
6 14	1000	2214.078357606855	0.24	0.24
11 6	1000	2214.078357606855	0.33	0.33
7 9	1000	2214.078357606855	0.11	0.11
14 6	1000	2214.078357606855	0.41	0.41
6 8	1000	2214.078357606855	0.32	0.32
12 5	1000	2214.078357606855	0.22	0.22
12 4	1000	2214.078357606855	0.39	0.39
8 6	1000	2214.078357606855	0.27	0.27
6 11	1000	2214.078357606855	0.52	0.52
5 11	1000	2214.078357606855	0.18	0.18
11 5	1000	2214.078357606855	0.21	0.21
5 12	1000	2214.078357606855	0.2	0.2
13 7	1000	2214.078357606855	0.45	0.45
10 11	1000	2253.267255712377	0.06	0.06
11 9	1000	2253.267255712377	0.23	0.23
2 12	1000	2253.267255712377	0.24	0.24
14 1	1000	2253.267255712377	0.2	0.2
13 1	1000	2253.267255712377	0.17	0.17
1 14	1000	2253.267255712377	0.3	0.3
11 10	1000	2253.267255712377	0.05	0.05
1 13	1000	2253.267255712377	0.3	0.3
2 1	1000	2253.267255712377	0.3	0.3
1 2	1000	2253.267255712377	0.18	0.18
9 11	1000	2253.267255712377	0.27	0.27
3 13	1000	2253.267255712377	0.17	0.17
12 3	1000	2253.267255712377	0.17	0.17
8 3	1000	2253.267255712377	0.15	0.15
3 12	1000	2253.267255712377	0.12	0.12
3 8	1000	2253.267255712377	0.14	0.14
14 2	1000	2253.267255712377	0.21	0.21
12 2	1000	2253.267255712377	0.35	0.35
2 14	1000	2253.267255712377	0.08	0.08
9 4	1000	2253.267255712377	0.12	0.12
13 3	1000	2253.267255712377	0.32	0.32
4 9	1000	2253.267255712377	0.27	0.27
4 12	1000	2253.267255712377	0.35	0.35
10 4	1000	2253.267255712377	0.07	0.07
4 10	1000	2253.267255712377	0.07	0.07
9 7	1000	2253.267255712377	0.27	0.27
7 10	1000	2253.267255712377	0.1	0.1
10 7	1000	2253.267255712377	0.08	0.08
7 13	1000	2253.267255712377	0.21	0.21
6 14	1000	2253.267255712377	0.4	0.4
11 6	1000	2253.267255712377	0.34	0.34
7 9	1000	2253.267255712377	0.21	0.21
14 6	1000	2253.267255712377	0.39	0.39
6 8	1000	2253.267255712377	0.23	0.23
12 5	1000	2253.267255712377	0.08	0.08
12 4	1000	2253.267255712377	0.35	0.35
8 6	1000	2253.267255712377	0.13	0.13
6 11	1000	2253.267255712377	0.4	0.4
5 11	1000	2253.267255712377	0.12	0.12
11 5	1000	2253.267255712377	0.19	0.19
5 12	1000	2253.267255712377	0.2	0.2
13 7	1000	2253.267255712377	0.3	0.3
10 11	1000	2291.993932734177	0.12	0.12
11 9	1000	2291.993932734177	0.17	0.17
2 12	1000	2291.993932734177	0.32	0.32
14 1	1000	2291.993932734177	0.09	0.09
13 1	1000	2291.993932734177	0.22	0.22
1 14	1000	2291.993932734177	0.15	0.15
11 10	1000	2291.993932734177	0.07	0.07
1 13	1000	2291.993932734177	0.09	0.09
2 1	1000	2291.993932734177	0.09	0.09
1 2	1000	2291.993932734177	0.16	0.16
9 11	1000	2291.993932734177	0.33	0.33
3 13	1000	2291.993932734177	0.23	0.23
12 3	1000	2291.993932734177	0.19	0.19
8 3	1000	2291.993932734177	0.2	0.2
3 12	1000	2291.993932734177	0.25	0.25
3 8	1000	2291.993932734177	0.17	0.17
14 2	1000	2291.993932734177	0.01	0.01
12 2	1000	2291.993932734177	0.4	0.4
2 14	1000	2291.993932734177	0.11	0.11
9 4	1000	2291.993932734177	0.13	0.13
13 3	1000	2291.993932734177	0.23	0.23
4 9	1000	2291.993932734177	0.26	0.26
4 12	1000	2291.993932734177	0.35	0.35
10 4	1000	2291.993932734177	0.08	0.08
4 10	1000	2291.993932734177	0.08	0.08
9 7	1000	2291.993932734177	0.11	0.11
7 10	1000	2291.993932734177	0.1	0.1
10 7	1000	2291.993932734177	0.23	0.23
7 13	1000	2291.993932734177	0.47	0.47
6 14	1000	2291.993932734177	0.13	0.13
11 6	1000	2291.993932734177	0.35	0.35
7 9	1000	2291.993932734177	0.16	0.16
14 6	1000	2291.993932734177	0.42	0.42
6 8	1000	2291.993932734177	0.35	0.35
12 5	1000	2291.993932734177	0.18	0.18
12 4	1000	2291.993932734177	0.4	0.4
8 6	1000	2291.993932734177	0.27	0.27
6 11	1000	2291.993932734177	0.58	0.58
5 11	1000	2291.993932734177	0.09	0.09
11 5	1000	2291.993932734177	0.21	0.21
5 12	1000	2291.993932734177	0.26	0.26
13 7	1000	2291.993932734177	0.21	0.21
